stop_id,stop_name,stop_town,stop_lon,stop_lat,location_type,parent_station,wheelchair_boarding,platform_code
sa_cpdhbw,"Camperduin, Hondsbosscheweg",Camperduin,3.31356,47.974766,1,,,
sa_cpdhtd,"Camperduin, Houtendijk",Camperduin,3.31356,47.974766,1,,,
sa_cpdmun,"Camperduin, Munnikenweg",Camperduin,3.31356,47.974766,1,,,
sa_cpdsta,"Camperduin, Strandafslag",Camperduin,3.31356,47.974766,1,,,
sa_cplfas,"Capelle a/d IJssel, Fascinatio",Capelle a/d IJssel,3.31356,47.974766,1,,,
sa_cplmcc,"Capelle a/d IJssel, Metro Centrum",Capelle a/d IJssel,3.31356,47.974766,1,,,
sa_cplr1p,"Capelle a/d IJssel, Rivium 1e straat",Capelle a/d IJssel,3.31356,47.974766,1,,,
sa_cplr2p,"Capelle a/d IJssel, Rivium 2e straat",Capelle a/d IJssel,3.31356,47.974766,1,,,
sa_cplrip,"Capelle a/d IJssel, Rivium 4e straat",Capelle a/d IJssel,3.31356,47.974766,1,,,
sa_cplsmh,"Capelle a/d IJssel, Schermerhoek",Capelle a/d IJssel,3.31356,47.974766,1,,,
sa_cplter,"Capelle a/d IJssel, Metro De Terp",Capelle a/d IJssel,3.31356,47.974766,1,,,
sa_crecre,"Creil, Creil",Creil,3.31356,47.974766,1,,,
sa_crqpwk,"Cruquius, Paswerk",Cruquius,3.31356,47.974766,1,,,
sa_crqspw,"Cruquius, Spieringweg",Cruquius,3.31356,47.974766,1,,,
sa_ctrker,"Casteren, Kerkstraat",Casteren,3.31356,47.974766,1,,,
sa_dadkrk,"Den Andel, Kerk",Den Andel,3.31356,47.974766,1,,,
sa_dadoos,"Den Andel, Oosterweg",Den Andel,3.31356,47.974766,1,,,
sa_dadoud,"Den Andel, Boschweg",Den Andel,3.31356,47.974766,1,,,
sa_dalbon,"Dalfsen, Bontekamp",Dalfsen,3.31356,47.974766,1,,,
sa_dalemm,"Emmen, Emmerweg",Emmen,3.31356,47.974766,1,,,
sa_dalgem,"Dalfsen, Gemeentehuis",Dalfsen,3.31356,47.974766,1,,,
sa_dalhoc,"Hoonhorst, Centrum",Hoonhorst,3.31356,47.974766,1,,,
sa_dallen,"Lenthe, Hagenweg",Lenthe,3.31356,47.974766,1,,,
sa_dalpol,"Dalfsen, Polhaarweg",Dalfsen,3.31356,47.974766,1,,,
sa_darbis,"Havelterberg, Bisschopsbergweg",Havelterberg,3.31356,47.974766,1,,,
sa_darsch,"Darp, Schoolweg",Darp,3.31356,47.974766,1,,,
sa_dbeakk,"Driebergen, Akkerweg",Driebergen,3.31356,47.974766,1,,,
sa_dbehub,"Driebergen, St. Hubertuslaan",Driebergen,3.31356,47.974766,1,,,
sa_dbetra,"Driebergen, Traay",Driebergen,3.31356,47.974766,1,,,
sa_dbewel,"Driebergen, Welgelegenlaan",Driebergen,3.31356,47.974766,1,,,
sa_dbggod,"Doesburg, Gouden Regenstraat",Doesburg,3.31356,47.974766,1,,,
sa_dbgkop,"Doesburg, Koppelweg",Doesburg,3.31356,47.974766,1,,,
sa_dbgsta,"Zeist, Station Driebergen-Zeist",Zeist,3.31356,47.974766,1,,,
sa_dbuele,"Den Burg, Elemert/Centrum",Den Burg,3.31356,47.974766,1,,,
sa_dbusja,"Den Burg, Sint Jan",Den Burg,3.31356,47.974766,1,,,
sa_dbuvvv,"Den Burg, VVV Texel",Den Burg,3.31356,47.974766,1,,,
sa_ddrbun,"Donderen, Dorpsweg",Donderen,3.31356,47.974766,1,,,
sa_ddrcen,"Dordrecht, Centrum",Dordrecht,3.31356,47.974766,1,,,
sa_ddrhan,"Dordrecht, Handelskade",Dordrecht,3.31356,47.974766,1,,,
sa_ddtcs,"Dordrecht, Centraal Station",Dordrecht,3.31356,47.974766,1,,,
sa_ddtlee,"Dordrecht, Leerpark",Dordrecht,3.31356,47.974766,1,,,
sa_ddtzhd,"Dordrecht, Ziekenhuis Dordwijk",Dordrecht,3.31356,47.974766,1,,,
sa_ddvbus,"Dedemsvaart, Busstation",Dedemsvaart,3.31356,47.974766,1,,,
sa_ddvind,"Dedemsvaart, Industrieweg",Dedemsvaart,3.31356,47.974766,1,,,
sa_ddvmag,"Dedemsvaart, de Magnolia",Dedemsvaart,3.31356,47.974766,1,,,
sa_desbra,"De Steeg, Brantsenpark",De Steeg,3.31356,47.974766,1,,,
sa_deuhzh,"Deurne, Hoofding. Ziekenhuis",Deurne,3.31356,47.974766,1,,,
sa_deurbl,"Deurne, Beethovenlaan",Deurne,3.31356,47.974766,1,,,
sa_deurha,"Deurne, Heiakker",Deurne,3.31356,47.974766,1,,,
sa_deurhw,"Deurne, Hogeweg",Deurne,3.31356,47.974766,1,,,
sa_deurns,"Deurne, Station",Deurne,3.31356,47.974766,1,,,
sa_deursl,"Deurne, Swinkelslaan",Deurne,3.31356,47.974766,1,,,
sa_devklo,"De Velde, Kloosterziel",De Velde,3.31356,47.974766,1,,,
sa_dfgove,"Delfgauw, Overslagweg",Delfgauw,3.31356,47.974766,1,,,
sa_dfgspo,"Delfgauw, Kerkelijk Centrum",Delfgauw,3.31356,47.974766,1,,,
sa_dftadr,"Delft, van Adrichemstraat",Delft,3.31356,47.974766,1,,,
sa_dftbol,"Delft, Bolwerk",Delft,3.31356,47.974766,1,,,
sa_dftcam,"Delft, Camping",Delft,3.31356,47.974766,1,,,
sa_dfthvd,"Delft, van Houtenstraat",Delft,3.31356,47.974766,1,,,
sa_dftike,"Delft, IKEA",Delft,3.31356,47.974766,1,,,
sa_dftper,"Delft, Persijnlaan",Delft,3.31356,47.974766,1,,,
sa_dftwes,"Delft, Libourellaan",Delft,3.31356,47.974766,1,,,
sa_dghcen,"Drogeham, Centrum",Drogeham,3.31356,47.974766,1,,,
sa_dgocbt,"De Goorn, Eetcafe 70",De Goorn,3.31356,47.974766,1,,,
sa_dgognw,"De Goorn, Goorneweg",De Goorn,3.31356,47.974766,1,,,
sa_dgozsp,"De Goorn, Zuid Spierdijkerweg",De Goorn,3.31356,47.974766,1,,,
sa_dgvsch,"De Groeve, De Kruierij",De Groeve,3.31356,47.974766,1,,,
sa_dhadsp,"Den Ham, Driesprong",Den Ham,3.31356,47.974766,1,,,
sa_dhagrk,"Den Ham, Geref. Kerk",Den Ham,3.31356,47.974766,1,,,
sa_dhakop,"Den Ham, Sietse Veldstraweg",Den Ham,3.31356,47.974766,1,,,
sa_dhanmr,"Den Ham, Noordmeer",Den Ham,3.31356,47.974766,1,,,
sa_dhealb,"Den Helder, Marsdiepplein",Den Helder,3.31356,47.974766,1,,,
sa_dheamb,"Den Helder, Ambachtsweg",Den Helder,3.31356,47.974766,1,,,
sa_dhebal,"Den Helder, Baljuwstraat",Den Helder,3.31356,47.974766,1,,,
sa_dhecap,"Den Helder, Marinemuseum",Den Helder,3.31356,47.974766,1,,,
sa_dhedgv,"Den Helder, Doggersvaart",Den Helder,3.31356,47.974766,1,,,
sa_dhedir,"Den Helder, Dirk Abbesteelaan",Den Helder,3.31356,47.974766,1,,,
sa_dhedko,"Den Helder, Drs. Bijlweg",Den Helder,3.31356,47.974766,1,,,
sa_dhedli,"Den Helder, De Lichtboei",Den Helder,3.31356,47.974766,1,,,
sa_dhedon,"Den Helder, Donkere Duinen",Den Helder,3.31356,47.974766,1,,,
sa_dhedui,"Den Helder, Duinoord",Den Helder,3.31356,47.974766,1,,,
sa_dhegem,"Den Helder, Noordwest Ziekenhuisgroep",Den Helder,3.31356,47.974766,1,,,
sa_dhegpb,"Den Helder, G.P. Blankmanstraat",Den Helder,3.31356,47.974766,1,,,
sa_dhehbw,"Den Helder, Hendrik Baskeweg",Den Helder,3.31356,47.974766,1,,,
sa_dhehui,"Den Helder, Fort Kijkduin/Strand",Den Helder,3.31356,47.974766,1,,,
sa_dheinw,"Den Helder, Quelderduin",Den Helder,3.31356,47.974766,1,,,
sa_dhekar,"Den Helder, Karveelstraat",Den Helder,3.31356,47.974766,1,,,
sa_dheln9,"Den Helder, Luchthaven Den Helder",Den Helder,3.31356,47.974766,1,,,
sa_dhemap,"Den Helder, Marinapark",Den Helder,3.31356,47.974766,1,,,
sa_dhemid,"Den Helder, Middenweg",Den Helder,3.31356,47.974766,1,,,
sa_dhens,"Den Helder, Station",Den Helder,3.31356,47.974766,1,,,
sa_dhepkw,"Den Helder, Pastoor Koopmanweg",Den Helder,3.31356,47.974766,1,,,
sa_dhesch,"Den Helder, Scheldestraat",Den Helder,3.31356,47.974766,1,,,
sa_dhesco,"Den Helder, Het Heersdiep",Den Helder,3.31356,47.974766,1,,,
sa_dhespe,"Den Helder, Sperwerstraat",Den Helder,3.31356,47.974766,1,,,
sa_dheste,"Den Helder, Steiger TESO",Den Helder,3.31356,47.974766,1,,,
sa_dhesth,"Den Helder, Stadhuis",Den Helder,3.31356,47.974766,1,,,
sa_dhetor,"Den Helder, Torplaan",Den Helder,3.31356,47.974766,1,,,
sa_dhetui,"Den Helder, Tuinstraat",Den Helder,3.31356,47.974766,1,,,
sa_dhevlv,"Den Helder, Airport Den Helder",Den Helder,3.31356,47.974766,1,,,
sa_dhewal,"Den Helder, Walvisvaardersweg",Den Helder,3.31356,47.974766,1,,,
sa_dhezkw,"Den Helder, Duinroosstraat",Den Helder,3.31356,47.974766,1,,,
sa_dhezuw,"Den Helder, Station Zuid Westzijde",Den Helder,3.31356,47.974766,1,,,
sa_dhfo68,"De Hoef, Oostzijde 68",De Hoef,3.31356,47.974766,1,,,
sa_dhfosb,"De Hoef, Oude Spoorbrug",De Hoef,3.31356,47.974766,1,,,
sa_dhgcs,"Den Haag, Centraal Station",Den Haag,3.31356,47.974766,1,,,
sa_dhgsyp,"Den Haag, Station Ypenburg",Den Haag,3.31356,47.974766,1,,,
sa_dhgww,"Den Haag, Willem Witsenplein",Den Haag,3.31356,47.974766,1,,,
sa_dhka4,"De Hoek, De Hoek",De Hoek,3.31356,47.974766,1,,,
sa_dhl4sp,"De Hilte, Viersprong",De Hilte,3.31356,47.974766,1,,,
sa_dhncho,"Dirkshorn, De Horn",Dirkshorn,3.31356,47.974766,1,,,
sa_dhnhor,"Dirkshorn, Hornhoeve",Dirkshorn,3.31356,47.974766,1,,,
sa_dhobru,"De Poffert, Brug",De Poffert,3.31356,47.974766,1,,,
sa_dhohpw,"Den Hoorn, Hooipolderweg",Den Hoorn,3.31356,47.974766,1,,,
sa_dhskrk,"De Horst, Kerk",De Horst,3.31356,47.974766,1,,,
sa_dhthbs,"De Hutten, Heibloemstraat",De Hutten,3.31356,47.974766,1,,,
sa_difdgl,"Diffelen, De Gloepe",Diffelen,3.31356,47.974766,1,,,
sa_dijdes,"Dijkerhoek, De Smid",Dijkerhoek,3.31356,47.974766,1,,,
sa_dkless,"De Kiel, Eeserstraat",De Kiel,3.31356,47.974766,1,,,
sa_dkntra,"De Knipe, Tramweg",De Knipe,3.31356,47.974766,1,,,
sa_dkobad,"De Koog, Badweg",De Koog,3.31356,47.974766,1,,,
sa_dkodps,"De Koog, Dorpsstraat",De Koog,3.31356,47.974766,1,,,
sa_dkomaa,"De Koog, Maartenhuis",De Koog,3.31356,47.974766,1,,,
sa_dkonik,"De Koog, Nikadel",De Koog,3.31356,47.974766,1,,,
sa_dkrdom,"De Krim, Dommerskanaal",De Krim,3.31356,47.974766,1,,,
sa_dkrker,"De Krim, Ned. Herv. Kerk",De Krim,3.31356,47.974766,1,,,
sa_dkrsgw,"De Krim, Slagenweg/Lutteresweg",Ane,3.31356,47.974766,1,,,
sa_dkwdre,"De Kwakel, Drechtdijk 119",De Kwakel,3.31356,47.974766,1,,,
sa_dkwiep,"De Kwakel, Iepenlaan",De Kwakel,3.31356,47.974766,1,,,
sa_dkwkui,"De Kwakel, De Kuil",De Kwakel,3.31356,47.974766,1,,,
sa_dldns,"Den Dolder, Station",Den Dolder,3.31356,47.974766,1,,,
sa_dldsil,"Den Dolder, Ernst Sillem Hoeve",Den Dolder,3.31356,47.974766,1,,,
sa_dlnker,"Dalen, Kruisstraat",Dalen,3.31356,47.974766,1,,,
sa_dlnplo,"Dalen, Plopsa Indoor Coevorden",Dalen,3.31356,47.974766,1,,,
sa_dlnthy,"Dalen, Thyakkerstraat",Dalen,3.31356,47.974766,1,,,
sa_dlpdlp,"Dalerpeel, Viersprong",Dalerpeel,3.31356,47.974766,1,,,
sa_dlpnie,"Dalerpeel, Nieuwe Krim",Dalerpeel,3.31356,47.974766,1,,,
sa_dmlber,"Dommelen, Bergstraat",Dommelen,3.31356,47.974766,1,,,
sa_dmldam,"Dommelen, Damianusdreef",Dommelen,3.31356,47.974766,1,,,
sa_dnbkol,"Doornenburg, Van Kol",Doornenburg,3.31356,47.974766,1,,,
sa_dnkhnv,"Doornik, Het Nevelveld",Doornik,3.31356,47.974766,1,,,
sa_dohnie,"Den Oosterhuis, Nieuwe Dijk",Den Oosterhuis,3.31356,47.974766,1,,,
sa_domgem,"Domburg, Markt",Domburg,3.31356,47.974766,1,,,
sa_dommol,"Domburg, Molen",Domburg,3.31356,47.974766,1,,,
sa_domsch,"Domburg, Schuitvlotstraat",Domburg,3.31356,47.974766,1,,,
sa_domsin,"Domburg, Singel",Domburg,3.31356,47.974766,1,,,
sa_domvil,"Domburg, Villapark",Domburg,3.31356,47.974766,1,,,
sa_dorbea,"Doorn, De Beaufortweg",Doorn,3.31356,47.974766,1,,,
sa_dormaa,"Doorn, Maarten Maartenshuis",Doorn,3.31356,47.974766,1,,,
sa_dormar,"Doorn, Mariniers Kazerne",Doorn,3.31356,47.974766,1,,,
sa_dorple,"Doorn, Plein 1923",Doorn,3.31356,47.974766,1,,,
sa_dorpos,"Doorn, Centrum",Doorn,3.31356,47.974766,1,,,
sa_dorwoe,"Doorn, Woestduinlaan Zuid",Doorn,3.31356,47.974766,1,,,
sa_dorzwy,"Doorn, Willem de Zwijgerlaan",Doorn,3.31356,47.974766,1,,,
sa_dpubus,"De Punt, Busstation",De Punt,3.31356,47.974766,1,,,
sa_draa7,"Drachten, Industrieterrein Azeven",Drachten,3.31356,47.974766,1,,,
sa_draber,"Drachten, Bertilla",Drachten,3.31356,47.974766,1,,,
sa_draeik,"Drachten, Eikesingel",Drachten,3.31356,47.974766,1,,,
sa_draflu,"Drachten, De Fluessen",Drachten,3.31356,47.974766,1,,,
sa_drakno,"Drachten, Van Knobelsdorffplein",Drachten,3.31356,47.974766,1,,,
sa_dranrd,"Drachten, Noord",Drachten,3.31356,47.974766,1,,,
sa_draspl,"Drachten, Splitting",Drachten,3.31356,47.974766,1,,,
sa_draspo,"Drachten, Sportcentrum",Drachten,3.31356,47.974766,1,,,
sa_dratra,"Drachten, Transferium Oost",Drachten,3.31356,47.974766,1,,,
sa_drazui,"Drachten, Zuiderhogeweg",Drachten,3.31356,47.974766,1,,,
sa_drbdrw,"Draaibrug, Draaibrugseweg",Draaibrug,3.31356,47.974766,1,,,
sa_dredor,"Dreischor, Dorp",Dreischor,3.31356,47.974766,1,,,
sa_drhvvl,"Driehuis, v.d. Vondellaan",Driehuis,3.31356,47.974766,1,,,
sa_drhwln,"Driehuis, Waterloolaan",Driehuis,3.31356,47.974766,1,,,
sa_dribrg,"Drieborg, Luppo Stekstraat",Drieborg,3.31356,47.974766,1,,,
sa_drikos,"Drieborg, Kostverloren",Drieborg,3.31356,47.974766,1,,,
sa_drioud,"Drieborg, Oudedijk",Drieborg,3.31356,47.974766,1,,,
sa_drlbrs,"Driel, Broeksingel",Driel,3.31356,47.974766,1,,,
sa_drlgrb,"Driel, Grote Breeken",Driel,3.31356,47.974766,1,,,
sa_drnabl,"Dieren, Abelenlaan",Dieren,3.31356,47.974766,1,,,
sa_drnbus,"Dieren, Station Dieren",Dieren,3.31356,47.974766,1,,,
sa_drncal,"Dieren, Callunaplein",Dieren,3.31356,47.974766,1,,,
sa_drnced,"Dieren, Cederlaan",Dieren,3.31356,47.974766,1,,,
sa_drncrd,"Dieren, Crematorium Domeinlaan",Dieren,3.31356,47.974766,1,,,
sa_drncre,"Dieren, Crematorium",Dieren,3.31356,47.974766,1,,,
sa_drnspw,"Dieren, Spankerenseweg",Dieren,3.31356,47.974766,1,,,
sa_drnvps,"Dieren, Vogelplantsoen",Dieren,3.31356,47.974766,1,,,
sa_droark,"Dronten, De Ark",Dronten,3.31356,47.974766,1,,,
sa_drobar,"Dronten, De Barrage",Dronten,3.31356,47.974766,1,,,
sa_drobus,"Dronten, Centrum",Dronten,3.31356,47.974766,1,,,
sa_drocen,"Dronten, Centrum",Dronten,3.31356,47.974766,1,,,
sa_drodri,"Dronten, Aeres Hogeschool",Dronten,3.31356,47.974766,1,,,
sa_droduc,"Dronten, Dukaat",Dronten,3.31356,47.974766,1,,,
sa_drogwg,"Dronten, Garnaalweg",Dronten,3.31356,47.974766,1,,,
sa_drohaf,"Dronten, De Haflinger",Dronten,3.31356,47.974766,1,,,
sa_droket,"Dronten, De Ketting",Dronten,3.31356,47.974766,1,,,
sa_drolis,"Dronten, Lisdoddeweg",Dronten,3.31356,47.974766,1,,,
sa_droman,"Dronten, Manege",Dronten,3.31356,47.974766,1,,,
sa_dromar,"Drouwen, Markeweg",Drouwen,3.31356,47.974766,1,,,
sa_dromel,"Dronten, Melisse",Dronten,3.31356,47.974766,1,,,
sa_droren,"Dronten, Rendierweg",Dronten,3.31356,47.974766,1,,,
sa_drorie,"Dronten, Rietweg",Dronten,3.31356,47.974766,1,,,
sa_drost,"Dronten, Station",Dronten,3.31356,47.974766,1,,,
sa_drubus,"Druten, Busstation",Druten,3.31356,47.974766,1,,,
sa_drwkie,"Doorwerth, Kievitsdel",Doorwerth,3.31356,47.974766,1,,,
sa_drwwdw,"Doorwerth, Winkelcentrum de Weerd",Doorwerth,3.31356,47.974766,1,,,
sa_drycen,"Drijber, Centrum",Drijber,3.31356,47.974766,1,,,
sa_dscsmi,"Drachtstercompagnie, Smidswei",Drachtstercompagnie,3.31356,47.974766,1,,,
sa_dstgts,"Deest, Grotestraat",Deest,3.31356,47.974766,1,,,
sa_dststa,"De Stapel, Stapelerweg",De Stapel,3.31356,47.974766,1,,,
sa_dtnsrb,"Druten, Scharenburg/N322",Druten,3.31356,47.974766,1,,,
sa_duddor,"Dudzele, Dorp",Dudzele,3.31356,47.974766,1,,,
sa_duzsmi,"Duizel, Smitseind",Duizel,3.31356,47.974766,1,,,
sa_duzwol,"Duizel, Wolverstraat",Duizel,3.31356,47.974766,1,,,
sa_dvbbus,"Dieverbrug, Busstation",Dieverbrug,3.31356,47.974766,1,,,
sa_dvnall,"Duiven, Alliander",Duiven,3.31356,47.974766,1,,,
sa_dvncpn,"Duiven, Centerpoort Noord",Duiven,3.31356,47.974766,1,,,
sa_dvndor,"Duiven, Dorp",Duiven,3.31356,47.974766,1,,,
sa_dvneng,"Duiven, van Goyenstraat",Duiven,3.31356,47.974766,1,,,
sa_dvnepl,"Duiven, Eilandplein",Duiven,3.31356,47.974766,1,,,
sa_dvngkl,"Duiven, Grasklokje",Duiven,3.31356,47.974766,1,,,
sa_dvnike,"Duiven, Ikea",Duiven,3.31356,47.974766,1,,,
sa_dvnns,"Duiven, Station Duiven",Duiven,3.31356,47.974766,1,,,
sa_dvnopl,"Duiven, Opaal",Duiven,3.31356,47.974766,1,,,
sa_dvnsch,"Duiven, Schapenweide",Duiven,3.31356,47.974766,1,,,
sa_dvnver,"Duiven, Vergertlaan",Duiven,3.31356,47.974766,1,,,
sa_dvrbri,"Diever, Brink",Diever,3.31356,47.974766,1,,,
sa_dvrhoo,"Diever, Hoofdstraat",Diever,3.31356,47.974766,1,,,
sa_dvtbie,"Deventer, Biesboschlaan",Deventer,3.31356,47.974766,1,,,
sa_dvtbon,"Deventer, Bonenkamp",Deventer,3.31356,47.974766,1,,,
sa_dvtbus,"Deventer, Busstation",Deventer,3.31356,47.974766,1,,,
sa_dvtcor,"Deventer, Cornelis Lelylaan",Deventer,3.31356,47.974766,1,,,
sa_dvtcro,"Deventer, Croddenburg",Deventer,3.31356,47.974766,1,,,
sa_dvtdap,"Deventer, Dapperstraat",Deventer,3.31356,47.974766,1,,,
sa_dvtdce,"Diepenveen, Centrum",Diepenveen,3.31356,47.974766,1,,,
sa_dvtdor,"Deventer, Dortmundstraat",Deventer,3.31356,47.974766,1,,,
sa_dvtdov,"Deventer, Dovenetel",Deventer,3.31356,47.974766,1,,,
sa_dvtfes,"Deventer, Fesevurstraat",Deventer,3.31356,47.974766,1,,,
sa_dvthon,"Deventer, Hondsroos",Deventer,3.31356,47.974766,1,,,
sa_dvthsy,"Deventer, Saxion Hogeschool",Deventer,3.31356,47.974766,1,,,
sa_dvthun,"Deventer, Hunneperkade",Deventer,3.31356,47.974766,1,,,
sa_dvthuw,"Deventer, Hunneperweg",Deventer,3.31356,47.974766,1,,,
sa_dvtjac,"Deventer, Jachthaven",Deventer,3.31356,47.974766,1,,,
sa_dvtjlk,"Deventer, Jeurlink",Deventer,3.31356,47.974766,1,,,
sa_dvtjvv,"Deventer, Joost v.d. Vondellaan",Deventer,3.31356,47.974766,1,,,
sa_dvtklv,"Deventer, Kleine Vos",Deventer,3.31356,47.974766,1,,,
sa_dvtmar,"Deventer, Van Marckelplein",Deventer,3.31356,47.974766,1,,,
sa_dvtmun,"Deventer, Munsterstraat",Deventer,3.31356,47.974766,1,,,
sa_dvtpla,"Deventer, Platvoet",Deventer,3.31356,47.974766,1,,,
sa_dvtpma,"Deventer, Prinses Margrietstraat",Deventer,3.31356,47.974766,1,,,
sa_dvtrun,"Deventer, Runshoppingcentre",Deventer,3.31356,47.974766,1,,,
sa_dvtsal,"Deventer, Sallcon",Deventer,3.31356,47.974766,1,,,
sa_dvtsie,"Deventer, Siemelinksweg",Deventer,3.31356,47.974766,1,,,
sa_dvttvd,"Deventer, Theo v. Doesburgstraat",Deventer,3.31356,47.974766,1,,,
sa_dvtvbs,"Deventer, Visbystraat",Deventer,3.31356,47.974766,1,,,
sa_dvtvja,"Deventer, Verpleeghuis P.W. Janssen",Deventer,3.31356,47.974766,1,,,
sa_dvtwbo,"Deventer, WKC Borgele",Deventer,3.31356,47.974766,1,,,
sa_dvtwco,"Deventer, WKC Colmschate",Deventer,3.31356,47.974766,1,,,
sa_dvtwkl,"Deventer, WKC Keizerslanden",Deventer,3.31356,47.974766,1,,,
sa_dvtzam,"Deventer, Zamenhofplein",Deventer,3.31356,47.974766,1,,,
sa_dvtzie,"Deventer, St. Josefziekenhuis",Deventer,3.31356,47.974766,1,,,
sa_dvtzkh,"Deventer, Ziekenhuis",Deventer,3.31356,47.974766,1,,,
sa_dvtzwa,"Deventer, Zwaluwenburg",Deventer,3.31356,47.974766,1,,,
sa_dwgsmi,"Driewegen, Maaiklinkstraat",Driewegen,3.31356,47.974766,1,,,
sa_dwidwi,"De Wilgen, De Wilgen",De Wilgen,3.31356,47.974766,1,,,
sa_dwivij,"De Wilp, Vijverstraat",De Wilp,3.31356,47.974766,1,,,
sa_dwlbri,"Dwingeloo, Brink",Dwingeloo,3.31356,47.974766,1,,,
sa_dwlbrw,"Dwingeloo, Brinkweg",Dwingeloo,3.31356,47.974766,1,,,
sa_dwmblo,"Drouwenermond, Mondenweg",Drouwenermond,3.31356,47.974766,1,,,
sa_dwrpte,"De Weere, Pastoor Tetterodestraat",De Weere,3.31356,47.974766,1,,,
sa_dwrrkk,"De Weere, De Hooge Weere",De Weere,3.31356,47.974766,1,,,
sa_dwrzzs,"Aartswoud, Zuiderzeestraat",Aartswoud,3.31356,47.974766,1,,,
sa_dwvdro,"Drouwenerveen, Verbindingsweg",Drouwenerveen,3.31356,47.974766,1,,,
sa_dwybro,"De Wijk, Broeksteeg",De Wijk,3.31356,47.974766,1,,,
sa_dwygem,"De Wijk, Willem Koopsweg",De Wijk,3.31356,47.974766,1,,,
sa_dzedeu,"Deurze, Deurze",Deurze,3.31356,47.974766,1,,,
sa_dzlbui,"Delfzijl, Buitensingel",Delfzijl,3.31356,47.974766,1,,,
sa_dzlfco,"Delfzijl, Sikkel",Delfzijl,3.31356,47.974766,1,,,
sa_dzlfiv,"Delfzijl, Geerstuk",Delfzijl,3.31356,47.974766,1,,,
sa_dzlhoo,"Delfzijl, Hoogwatum",Delfzijl,3.31356,47.974766,1,,,
sa_dzlkaa,"Delfzijl, Kaarnhuus",Delfzijl,3.31356,47.974766,1,,,
sa_dzlkat,"Delfzijl, Kattegat",Delfzijl,3.31356,47.974766,1,,,
sa_dzlkus,"Delfzijl, Kustweg",Delfzijl,3.31356,47.974766,1,,,
sa_dzllim,"Delfzijl, Limfjord",Delfzijl,3.31356,47.974766,1,,,
sa_dzlnie,"Delfzijl, Nieuweweg",Delfzijl,3.31356,47.974766,1,,,
sa_dzlns,"Delfzijl, Station",Delfzijl,3.31356,47.974766,1,,,
sa_dzlosl,"Delfzijl, Oslofjord",Delfzijl,3.31356,47.974766,1,,,
sa_dzlpla,"Delfzijl, de Platen",Delfzijl,3.31356,47.974766,1,,,
sa_dzlplo,"Delfzijl, Ploeg",Delfzijl,3.31356,47.974766,1,,,
sa_dzlspe,"Delfzijl, Speenkruid",Delfzijl,3.31356,47.974766,1,,,
sa_dzlvli,"Delfzijl, Vliethoven",Delfzijl,3.31356,47.974766,1,,,
sa_dzlzee,"Delfzijl, Zeebadweg",Delfzijl,3.31356,47.974766,1,,,
sa_dzlzkh,"Delfzijl, Ziekenhuis",Delfzijl,3.31356,47.974766,1,,,
sa_dzmker,"Doezum, Kerkplein",Doezum,3.31356,47.974766,1,,,
sa_dzmsch,"Doezum, Provincialeweg 36",Doezum,3.31356,47.974766,1,,,
sa_ebkcen,"Eerbeek, Centrum",Eerbeek,3.31356,47.974766,1,,,
sa_ebkcld,"Eerbeek, Coldenhovenseweg",Eerbeek,3.31356,47.974766,1,,,
sa_ebkoff,"Eerbeek, Offenbachstraat",Eerbeek,3.31356,47.974766,1,,,
sa_ebkrin,"Eerbeek, Ringlaan",Eerbeek,3.31356,47.974766,1,,,
sa_edabus,"Edam, Busstation",Edam,3.31356,47.974766,1,,,
sa_ednbri,"Elden, De Brink",Elden,3.31356,47.974766,1,,,
sa_edvscs,"Ederveen, Schras",Ederveen,3.31356,47.974766,1,,,
sa_eelair,"Eelde, Airport",Eelde,3.31356,47.974766,1,,,
sa_eeling,"Eelde, Oosterbroek",Eelde,3.31356,47.974766,1,,,
sa_eelleg,"Paterswolde, Burg. J.G. Legroweg",Paterswolde,3.31356,47.974766,1,,,
sa_eellot,"Eelde, O. Eerelmanweg",Eelde,3.31356,47.974766,1,,,
sa_eelstr,"Eelde, Kosterijweg",Eelde,3.31356,47.974766,1,,,
sa_eelven,"Paterswolde, Vennerstraat",Paterswolde,3.31356,47.974766,1,,,
sa_eempon,"Eemdijk, Pontveer",Eemdijk,3.31356,47.974766,1,,,
sa_eeneen,"Een, Haulerwijksterweg",Een,3.31356,47.974766,1,,,
sa_eenwbw,"Een West, Bakkeveenseweg",Een West,3.31356,47.974766,1,,,
sa_eerbus,"Eersel, Busstation Eersel",Eersel,3.31356,47.974766,1,,,
sa_eere3s,"Eersel, E3-strand",Eersel,3.31356,47.974766,1,,,
sa_eerkap,"Eersel, Kapelweg",Eersel,3.31356,47.974766,1,,,
sa_eerkkb,"Eersel, Kerkebogten",Eersel,3.31356,47.974766,1,,,
sa_eermar,"Eersel, Markt",Eersel,3.31356,47.974766,1,,,
sa_eerpos,"Eersel, Postelseweg",Eersel,3.31356,47.974766,1,,,
sa_eesboe,"Ees, Boerweg",Ees,3.31356,47.974766,1,,,
sa_egblin,"Engelbert, Lintdal",Engelbert,3.31356,47.974766,1,,,
sa_egbspo,"Engelbert, Sportveld",Engelbert,3.31356,47.974766,1,,,
sa_ehvapt,"Eindhoven, Airport",Eindhoven,3.31356,47.974766,1,,,
